VMail Message;Day Mins;Eve Mins;Night Mins;Intl Mins;Area Code;Phone
0;159.1;202.5;233.1;11.5;415;349-4979
0;49.9;150.7;188.2;10.1;510;361-5864
32;116.9;232.4;127.7;11;415;418-4658
0;150;89.8;326;11.1;415;330-6208
0;254.4;159.3;264.4;6;415;416-6628
33;270.7;200.7;201.7;10.9;415;349-5617
0;207;173.8;178.4;12.1;415;397-8051
0;145.3;303.8;206.1;8.9;510;413-6346
25;230.7;233.8;215.8;13.5;408;395-9270
0;151.5;242.2;304.2;10.8;415;401-7575
0;146.1;196.2;310.1;9.2;408;332-5964
0;256;187.4;119.1;11.5;415;348-3338
35;200.2;244.4;207.2;11.6;408;387-5411
0;150.7;246.7;103.8;7;415;378-7872
0;186;66;213.1;12.9;415;389-6037
0;212.9;187;128.1;6.3;415;349-3732
0;194.8;213.4;190.8;11.5;510;347-9738
30;272.5;253;180.8;8.7;415;380-6074
0;135.1;205.2;166.3;11.7;415;338-4307
0;154.6;263;367.7;15.5;408;339-3636
35;230.5;265.8;269.7;10.6;510;328-9315
0;165.4;203.7;201.7;8.2;510;402-3634
0;143.3;230.7;214.3;7.8;510;348-4316
0;271.1;237;239.9;9.8;415;375-3826
0;253.5;117.9;248.5;14;415;360-1406
0;167.1;131.8;187.4;9.4;415;356-5475
0;168.3;87.6;247.2;8.4;415;363-9969
0;104.7;249.8;192.3;8.9;415;350-4367
0;135.4;238.1;195.6;10.6;510;348-1592
34;191.4;361.8;147.5;7.2;415;368-9751
0;158.7;198.4;181.1;10.5;415;380-6413
0;144.8;164.9;231.5;8.2;510;367-9259
0;98.8;146.9;190.7;10;415;404-8765
0;157.8;203.2;168.7;10;510;371-6284
37;163;312.8;200;11.6;415;403-9468
0;181.6;335.7;149.8;8.3;415;335-3133
0;129;188;235;11.2;510;366-4426
0;86;260.7;98.6;8.9;408;354-4752
17;193.9;189.8;196.3;12.6;510;406-4768
0;109.4;244.7;276.9;7.1;510;367-9257
0;188.9;153.6;213.3;10.2;415;342-8348
0;179.9;170;190.6;13.8;408;410-7611
0;183.4;281.3;105.2;8.2;415;341-3270
0;288.1;137.9;206.5;0;408;416-7452
0;169.2;149.9;196.9;4.6;415;356-8982
29;195.5;171.6;204;13.5;415;340-6908
20;264.4;219.6;200.4;11.3;415;348-6659
0;207.7;210.6;238.2;9.6;408;345-2401
0;169.5;112.9;56.6;8.7;415;422-5264
0;141.5;263;207.1;3.4;415;422-1799
0;154.8;244;159.6;12.8;408;404-2877
0;133.5;219.6;210;11.7;415;417-7913
0;273.2;211.1;203.7;13.1;408;399-2457
0;224.6;225.9;269;12.5;408;419-3427
0;273.8;289.7;269.1;5.8;415;358-2490
0;159.5;275.5;176.7;10.1;510;349-3112
0;104;197;110.1;14.6;415;414-5422
31;115.4;217.4;239.9;13.1;415;386-3766
0;222.1;199.4;162.4;9.4;415;386-9724
0;116.4;95.6;181.5;10.5;415;416-7393
0;217.7;231.7;185.3;0;415;395-1380
0;129.4;157.3;215.5;13.3;415;408-4911
33;161.8;273;153.9;13.7;415;387-4064
29;198.8;238.6;289.5;11.5;408;380-5667
45;147.8;147.4;203.5;14;408;402-8930
0;262.3;198.9;165.9;6.6;415;336-6533
0;246.4;160.3;170.9;7.6;415;359-9992
0;174.3;140.2;215.4;9;415;391-1737
0;183.4;168.8;199.7;9.9;510;404-2871
0;191.9;200.9;271.9;18.2;415;420-6121
0;187.8;154.6;213.9;10.1;415;369-4012
0;259.7;152.7;224.7;10.2;510;357-2294
0;180.4;194;227.3;8.4;415;348-9938
0;51.8;230.2;227.5;10.4;510;394-3023
0;303.9;232.2;147.1;5.8;415;352-5466
36;123.7;172.6;280.5;8.8;415;364-5510
0;206.2;164.5;140.3;12.6;510;396-6462
0;164.3;233.7;187.3;11.8;510;384-5335
0;228.6;132.8;227.2;10.1;408;416-6886
22;200.4;131.1;230.7;7.6;415;357-2748
0;154.3;183;54;10.9;408;386-7976
30;122.9;233.5;199.5;9.6;510;403-9199
0;220.8;265.7;212.8;6.4;510;361-1900
0;214.6;251.7;240.8;13.9;408;405-3848
0;202;184.3;176;7.4;408;344-1136
32;209.5;109.6;189.7;9.1;408;378-6276
0;297.9;238.1;240.5;8.9;510;343-2592
0;212.8;189.8;170.1;10.6;415;396-4410
0;145.6;284.7;228.2;12.2;510;397-3943
19;152.9;213.2;205.3;10.8;408;347-3821
0;125.4;269.1;238.6;11;510;400-8069
25;138.3;80.6;163.7;8.3;415;346-5349
0;189.3;174.9;221.9;11.2;415;345-5089
0;199.3;194.8;298.2;14.3;510;410-4613
0;247.5;108.5;232;10.6;510;356-4706
0;294.9;192.8;148.1;13.2;415;347-3406
0;175.4;155.3;179.4;11.5;408;333-9133
0;179.4;143;116.3;11.2;415;392-2459
39;126.8;293.6;174.1;8.4;510;401-3685
0;239.7;281.7;183.5;11.4;415;352-7752
33;143;212.2;104.9;15.3;415;388-9285
0;91.9;198.4;171.7;13;415;332-5582
0;210.4;176.6;149.7;15.5;408;376-2550
29;201.3;203.7;129.9;6.4;415;333-4594
0;145.6;287.9;181.7;9.2;510;375-2522
31;203.5;200.3;214;13.4;510;388-2240
0;232.4;153.3;214.6;10.5;415;420-1782
8;86.5;285.2;180.4;8.7;415;384-8890
0;109.9;220.8;104;10.9;408;371-4788
0;156;276.1;175.9;9.3;408;360-5636
0;326.3;165.1;162.9;7.5;415;373-4264
0;195;198.5;304.3;14.8;510;352-9836
0;110;147.3;190.5;6.4;415;342-2013
0;147.1;161;275.9;9;415;354-5689
0;156;256.8;175.3;11.9;510;335-8427
0;98.2;186.7;146.7;9.3;408;409-6753
0;210.6;153.1;262.2;11;415;349-1756
0;239.9;261.6;207.1;8.9;510;328-8980
0;159.9;179.9;154.4;11.6;415;399-2151
0;197.8;133.9;177.3;10.9;415;379-9524
36;115.4;166.2;184.7;15.2;408;352-9947
0;123.8;236.2;73.2;3.7;408;336-1043
15;117.6;196.3;157.4;6.4;415;416-7013
28;105.3;197.4;187.5;8.6;415;345-4551
0;111.7;237.3;253.5;13.1;415;405-9864
0;159.3;202.3;229;9.5;415;350-4297
0;81.7;210.2;212;11.3;510;350-7114
21;238;209.6;233;10;415;400-4244
40;128.1;247.7;199.7;15.6;415;417-2608
31;171.2;193.6;196.5;10.2;415;372-2990
0;109;259.3;182.1;13.3;510;353-9998
0;220;207.7;168.4;12.1;415;330-3008
0;55.6;242.7;176.3;11.3;415;384-8629
23;286.6;315.3;193.9;10.3;415;404-9504
0;207.6;229;162.6;13.3;510;405-8753
31;109.6;249.3;321.2;8.3;415;409-9911
0;197.2;242.3;192;11;415;394-4260
0;175.7;168.6;198.9;14.6;415;380-9063
0;205.2;184.8;176.1;7;510;395-4509
13;193.1;111.6;227.4;12.1;408;401-6671
34;232.6;153.2;286.7;4.7;510;405-7204
0;102.7;149.3;188.1;11;415;329-5377
31;263.1;279.3;127.1;9.7;415;408-9572
0;197;201;151.2;11.6;408;380-9879
0;169.3;156;210.8;11.6;408;384-9243
0;201.5;129.2;220.6;12.9;415;404-5597
0;251;91.2;142.2;13.8;415;359-7521
0;230.4;225;198.5;7.6;415;327-4795
0;109.8;230.5;255.8;11.9;510;338-7955
0;279.5;203.2;174.2;10.7;415;379-6970
0;173.4;222;64.2;13.7;415;351-7807
38;214.4;211.7;165;10;415;342-9394
0;96.1;246.8;229.7;9.7;415;384-6264
0;101.4;249.1;157.6;7.1;408;352-4534
0;232.5;181.8;203.1;10.4;415;378-4617
45;174.5;217.5;220.3;12.2;415;364-9567
23;224;233.5;293.9;8.8;408;371-5875
0;211.1;176.7;221.5;14.7;415;383-6489
0;109.2;153.1;240;9.8;415;345-7117
0;220;179.9;188.2;11.5;408;384-3902
0;181.4;164.5;171;10.9;415;386-2759
11;180.7;173.7;231.5;10.1;415;356-1270
32;96.5;145.8;174.4;9.4;408;379-1336
0;183.5;170.5;193.8;8.3;415;354-7201
38;107.9;140.4;253.6;10.5;408;404-5057
0;161;244.9;180.8;7.7;510;407-8012
41;146.8;285.6;213.6;4.3;510;332-6139
0;149.2;161.9;197.9;8.3;510;328-1373
0;227.8;169.5;201.1;5.6;415;411-6501
23;160.3;202.4;191.1;7.4;415;329-8056
0;137.8;225.8;145.2;10.2;415;415-4564
40;141.7;268.3;241.3;8.5;408;329-6192
22;196.4;150.3;176.2;9.3;510;384-3904
0;175.2;151.7;230.5;5.3;408;373-1028
0;146.8;171.7;234.5;9.9;408;369-1220
0;173.9;287.4;204.8;9.1;415;359-9369
34;305.2;156.5;280;13.2;415;415-3016
29;162.3;279.3;192.7;11.7;510;414-7090
0;150;293.8;250.7;10.3;415;350-2250
0;197.5;206.9;163.6;11.3;415;383-9355
0;240.2;153;249;10.2;408;417-3257
30;186.2;286.7;164.3;12.9;510;336-8010
39;116.9;276.5;289.9;12.3;415;354-7718
17;236.7;263.5;259.6;12;415;358-4412
0;173.2;131.2;170.9;5.4;408;368-8972
0;152.2;137.2;185.9;9.8;510;407-9841
0;181.3;182.4;180.6;6.7;415;393-5208
0;167.8;211;153.5;10.5;408;332-2889
0;175.4;250.7;289.3;9.8;510;374-5530
0;87.6;266.9;214.6;9.8;415;332-3381
0;203.3;141.9;200.7;8.5;415;344-9347
0;92.6;161.9;285;11.3;415;412-1991
21;262.9;149.5;140.5;8.1;415;393-4528
0;160.8;155.8;254.3;8.5;408;347-2378
22;141.8;167.3;178.1;7.8;408;385-2699
32;50.6;201.4;146.8;4.2;408;383-4319
0;134.9;156;197.5;10.2;415;352-7915
0;252.1;226.1;155.6;13.8;415;375-5547
41;215.5;241.8;147;9.6;415;337-2348
0;124.8;257.2;193.2;13.4;415;342-8702
0;178.7;271;245.9;16.4;408;393-5802
0;183.2;179.2;292.8;9.9;415;384-2219
0;167.5;139.1;138.4;13;415;347-6164
0;147.1;200;234.9;12.5;510;376-9940
0;230.1;212;174.9;13.2;415;354-4352
0;135.8;163.2;229.8;12.6;408;331-8713
20;205.7;136.1;159.4;8.7;510;341-3663
0;73.8;143.4;170.2;10.9;408;376-4665
0;189.3;233.5;270.9;10;408;421-9034
0;147.2;161.9;142.1;7.2;408;401-5169
42;137.3;184.2;231.4;10.2;408;370-8262
0;70.7;211;174.6;0;510;387-2041
0;204.6;205.2;164.6;10.7;408;356-4146
0;123.1;213.9;184.9;12;510;372-8883
19;129.7;160.8;265;12.2;510;336-1880
0;198.7;209.5;281.9;12.4;415;347-5843
0;145.1;233.7;208.7;7.9;415;370-8023
0;135.2;152.5;224.8;8.4;415;417-9814
28;124.7;250.4;216.4;7.8;408;387-3422
0;215.9;145.4;186.9;12.1;415;365-1664
0;119.2;228.4;197.9;8.4;415;367-2436
0;144.3;156.4;214.7;7.8;510;344-6258
0;235.2;220.6;236.3;11.8;415;353-8928
0;174;281.1;197.2;9.7;510;365-7784
0;115;122.3;245;6.4;510;330-2635
0;151.7;178.5;229.1;13.1;408;344-3131
0;153.1;234.1;329.2;9.9;510;378-4294
0;218.6;149.9;204.6;9.2;415;343-9365
0;265.2;178.7;174.7;10.7;510;362-5579
0;143.3;180.5;184.2;10.1;415;366-7616
0;190.3;252.7;220.6;7.2;415;397-2870
0;184.7;262;239.5;12.3;415;408-3262
0;115.3;224.7;152.5;18;408;372-9091
0;113;169.2;156.6;9.2;408;410-3159
0;294.2;232.5;195;9;408;344-5181
0;215.6;167.8;207;6.4;415;396-8662
0;128.8;208.7;202.1;14;408;339-6446
28;211.2;312.5;178;10.7;415;384-7236
24;71.2;181.6;186.9;12.9;415;353-5257
0;94.9;253.2;175.1;14.2;408;369-7295
0;259.4;269.7;175.3;9.5;510;408-5322
28;215.8;285.2;192.1;6.9;408;344-9620
0;97.5;268.1;255.3;13.2;415;329-8436
0;146.5;169.9;238.8;8.2;510;414-6739
0;157.9;234;210;12.2;408;406-1730
0;139.9;223.6;240.8;12.7;415;336-9327
21;153.2;263.3;135;11.9;408;378-7418
0;103.5;319.3;239.9;8.4;408;412-6019
0;185.8;192.3;200;6.6;408;390-4789
0;129.5;354.2;145.5;10.9;415;386-9774
0;236.6;220.9;146.8;8.9;408;353-8970
0;260.4;208.2;207.9;10;408;410-5370
0;167.3;163.9;185.9;6.7;415;404-4421
0;182.2;212.3;233;9.3;408;409-3353
0;113;150.1;204.3;10.8;510;422-2571
0;185.7;235.1;256.4;16.9;415;412-3404
0;136.2;165.1;137.9;9.6;408;333-2964
29;222.6;190.3;201.2;11.5;510;406-6669
0;197.3;264.5;210.5;9;415;409-8802
33;141.4;186.4;210;7.7;510;354-6183
0;208;95.1;178.5;8;510;354-2434
0;118.5;177.8;255.7;12.1;415;389-7620
0;153.2;229.7;148.2;10.7;510;338-1724
0;108.3;183.6;176.6;13.5;510;399-1750
0;168.6;187.7;216.5;14.4;408;354-8914
0;247.2;303.7;105.4;9.3;415;409-2983
0;224.2;243.3;147.8;12;510;329-9689
0;166.9;221.8;243.9;12.8;415;337-8950
43;118.4;144.1;158.1;8.5;415;374-1836
0;190.9;226.6;230.1;7.8;510;359-9454
0;317.8;152.9;123.4;10.4;415;378-9542
0;312;180;168.6;12.8;415;344-1970
0;146;203;151.8;13.3;415;417-2774
0;131.6;179.3;251.2;15.5;415;333-9002
33;193.4;231.6;226.2;11.1;415;369-8576
0;185.1;213;196.1;8.5;510;372-6920
0;193.3;169;225.2;11.8;510;333-6575
0;146.4;196.5;230.1;7.8;415;410-1190
0;71.2;304.4;183.3;8.6;510;376-1641
0;123.2;190;170.3;12.9;415;329-6731
0;205;140.9;272.6;7.5;510;393-3976
0;128.7;240.8;237.7;12.8;415;388-7355
0;216.9;211;179.8;11.4;510;412-7791
0;150;218.5;212.4;9.8;510;368-6111
0;164.1;206;194.7;11.4;415;401-9420
0;212;226.6;193.6;8.9;510;352-5750
37;167.3;194.7;236.7;12;510;417-3702
0;154.4;217.2;185.4;13.9;415;353-5714
30;177.3;211.8;240.2;9.3;510;409-9494
0;231.2;267.8;240.3;8.8;408;395-1901
0;202.9;178.6;203.8;12.8;415;378-8342
0;149.6;200.7;181.2;14.3;408;417-6044
0;345.3;203.4;217.5;11.8;510;348-1163
0;264.9;281.2;166.1;8.4;408;337-4600
0;122;138.3;224.2;5.8;408;355-5922
0;177.2;270.4;231.5;14;415;369-5810
0;133.1;206.5;221.6;10.3;415;340-8291
0;225.1;279.5;233.8;8.8;510;354-7397
0;208.4;174.4;310.7;11.2;408;407-7464
30;173.1;247.2;158.7;11.5;408;386-6411
0;162.4;167;128.9;11.4;510;397-3746
13;281.2;178.2;244.2;6.4;415;410-5236
0;208.3;169.4;102;15.9;415;409-2412
38;243.4;273.8;282.9;14.1;415;400-7280
0;224.2;314.9;182.9;16.1;415;332-5820
0;189.3;239.3;89.7;9.9;415;373-4483
46;168.3;270.9;222.5;6.7;408;347-6717
24;232.9;152.1;344.3;10.7;415;380-2929
37;155;142.4;143.7;5.9;415;420-7692
0;154.4;203.8;158.7;11.8;510;380-6437
0;234.7;195.7;253.4;8.4;510;377-8309
0;240;141;128.9;7.1;415;407-2718
0;298.4;270.5;107.3;12.2;415;357-1938
0;166;236.1;134.3;10.9;415;381-3735
33;111.6;213.3;267.6;16;415;409-8453
0;174.5;180.2;179;10.7;415;395-6758
27;175.5;210.6;294.8;6.9;510;399-5424
35;157.5;189.6;227;11.1;408;409-4671
0;206.2;176.4;297.1;11;415;374-6525
35;207.5;201;164.5;7.5;415;406-8665
16;144.8;206.2;255.4;11.6;510;342-7716
0;258.8;129.5;193.6;10.9;415;417-2221
0;226.9;182.2;203.9;11.6;415;376-5213
0;152.9;171.2;257;12;408;348-7448
27;156.7;236.5;123.2;12.6;408;328-8179
0;150.8;295.9;247.2;12.5;408;389-4602
0;221;204.5;118;6.8;415;413-2238
32;322.4;283.2;209.5;6.7;415;402-3370
0;153.6;262.1;225.5;9.8;408;348-6008
22;215.1;138.9;146.2;12.4;408;371-5655
35;174.4;196.7;127.4;11.8;415;374-5224
0;180.5;230;232.5;10.6;415;371-1187
0;123.1;182;244.6;12.6;415;337-1100
0;165.7;257.4;170.8;10;510;421-8141
0;200.2;118.7;236.6;6;408;406-2678
0;154.8;287.7;208.4;5.9;510;415-9649
0;125.4;261.5;241.6;11.4;510;364-8128
33;184.2;312.6;264;12.2;415;356-7817
24;274.7;193.5;299.6;10.8;415;404-6357
39;142;241.6;302;11.3;415;398-2138
21;151.5;147.8;210.4;10;408;378-8029
0;124.8;133;160.3;10.6;415;386-4215
0;179.2;222.9;188.2;12.4;415;367-8156
0;246.4;182;157.6;12.1;408;382-8079
0;232.7;186.4;153.3;11.5;415;354-2985
0;288;255.8;233.4;13.4;408;373-6922
23;170.8;236.7;294.5;12.7;415;397-7125
0;216.1;197.5;217.8;9.8;415;333-6296
0;138.7;215.4;164.3;4.9;415;365-6022
0;210.7;238.7;253.6;9.2;510;365-1688
0;181.8;158.1;266.2;9.7;415;382-4872
30;61.6;255.1;225.9;12.4;408;367-6136
0;207.7;196.7;261.7;6.8;510;404-3592
0;219.2;167;161.4;10;510;415-2949
0;227;258.7;169.7;8.9;415;375-8880
0;245.9;240.1;158.7;8.9;415;335-6832
0;257.3;184.8;108.9;13.5;415;361-8367
0;121.1;216;235.1;16.1;415;408-2002
0;301.5;257.7;132.9;13.4;415;347-8659
0;233.9;218.9;182.9;9.5;415;376-2922
0;99.6;308.7;161.2;13.7;415;382-2182
0;169.8;183.1;395;12.7;510;408-2089
26;198.8;166.6;198.5;14.4;415;369-6890
0;116.2;229.7;204.2;10.1;408;347-2951
0;255.9;140.9;308.9;12.1;510;420-6324
27;187.7;221;145.7;10;408;402-7650
21;195.9;213.9;88.2;8.6;408;391-2702
0;129.4;185.4;204.7;1.1;415;383-3375
12;221;151;179;9;510;392-2733
0;140.5;186.8;227;9.5;408;397-9933
0;277.9;155.8;256.9;9.2;415;383-9306
0;224.9;250;216.1;6.7;415;369-1929
0;109.1;217.4;188.4;12.8;415;369-4377
0;207.8;123.5;291.6;5.7;415;366-9430
0;205.9;257.1;209;12.1;510;353-7407
0;308.6;150.8;198.7;7.3;415;359-7426
0;242.6;209;219.7;14.4;510;332-7391
0;229.6;138.1;250.8;3.3;408;405-6559
28;166;233.9;170.1;7.7;510;338-8784
0;144.8;200.6;208.8;13.3;415;415-6347
0;106.1;123.5;96.4;12.9;510;354-5058
0;221.8;166;210.2;13.2;415;342-5701
0;204.6;212.5;182.1;9.8;415;378-4179
0;213.5;166.6;122;14.1;510;407-6391
44;152;274.9;162.4;10;415;404-3105
29;260.8;163.7;271.7;17;415;390-9735
0;166.4;317;160.4;10;408;350-4820
0;177.9;167.3;223.7;15.2;415;383-8807
0;235.1;196.8;259.7;7;415;366-8382
0;186.8;173.7;250.9;9.7;415;402-9704
0;268.4;174.4;193.5;11.6;408;405-2209
0;192.1;249.8;132.6;7.3;510;397-3939
0;240.7;269.4;187.1;10.1;415;343-2689
0;179.9;149.8;168.2;9.8;408;383-9448
0;314.1;222.4;259;12.3;415;359-6232
41;162;324.7;160.1;11.9;415;369-9772
0;175.8;274.3;226.6;12.4;415;381-7003
0;109.4;207.5;135;11.6;510;352-6732
0;255.1;230.6;218;8.5;510;388-7540
0;208.7;173.3;264.7;8.3;415;356-3333
20;214.6;96.6;170.7;7.9;510;333-9664
0;49.2;143.9;203;12.1;408;363-3763
0;141.3;134.9;227.5;11.2;510;345-7900
0;253.2;237.9;154.3;9.7;415;400-5511
0;206;198.1;135.9;13.2;415;381-7597
0;40.4;172.4;145.1;9;408;404-9775
0;291.2;234.2;191.7;8.9;408;389-4608
31;71.2;124.7;155.5;11.7;415;403-1742
0;261.8;245;202.1;14.7;510;328-9797
0;191.3;261.5;182.3;10;510;359-9223
0;133.3;255.5;228.6;11.6;415;336-7696
24;183.6;203.8;166.9;6;408;369-2214
30;155.2;195.5;170.1;15.4;415;411-1325
28;283.1;185.4;312.8;6.1;408;410-7553
50;186.5;178;215.6;12.1;510;376-4284
38;163.3;136;249.1;4.3;415;334-2800
0;203.4;182.9;213.7;13.8;510;369-1904
19;178.1;212.8;226.3;10;415;359-3833
0;195.9;89.1;302.2;10.3;415;348-5569
0;295.3;127.4;166.8;9.6;415;342-1960
0;136.1;156.3;158.8;10.1;408;352-9050
24;114.1;161.5;176.3;13;415;390-5316
0;279.1;180.5;217.5;9.5;415;418-8568
0;169.3;139.5;197;12;408;401-4844
0;214.4;138;148.7;9.9;510;376-5471
0;255.8;142.7;181.2;11.7;415;409-2917
0;148.2;285.1;166.4;6.2;408;369-6308
0;119.3;223.9;211.9;8.7;415;357-7385
27;192.3;199.9;244.2;14.8;408;405-7119
0;245.2;217.2;243.1;13.9;510;405-3309
0;216.2;363.7;126.7;16.9;408;384-4938
0;172.4;256.6;235.3;0;408;377-2725
30;175.3;153.3;233.6;11.1;510;405-6398
26;169;188.8;213.3;13.3;415;355-9366
27;2.6;254;242.7;9.2;510;403-1128
0;184.1;211.7;243;9.9;415;384-9682
0;181.9;151.5;143;7.5;415;352-5393
9;160.1;210;139.1;10.8;510;395-1229
0;189.8;173.7;257.1;10.3;510;361-9195
0;223.2;216.5;214.7;12.4;415;351-6366
31;216;225.1;234.7;10.7;408;346-4919
0;198.5;266.6;243.3;8;415;354-9068
0;159.5;195.4;102.4;7.1;408;369-2743
40;105;180.6;174.1;10.2;408;343-1347
0;204.5;162.4;155;13.4;415;336-5495
0;274;231.8;283.6;6.2;408;376-4292
0;158.7;181.7;177.3;7.7;510;391-8677
0;229.9;202.4;171.4;14.2;415;350-7273
0;137.8;187.7;146.4;8.7;510;400-6454
0;179.4;270.4;191;7.9;415;422-3052
39;139.3;178.3;246.5;8.1;408;365-6756
0;7.8;171.4;186.5;12.9;415;406-4158
23;183.1;147.4;350.2;11.3;415;383-4641
0;206.9;262.4;149.3;10.7;415;368-5165
0;140;153.7;50.1;12.5;415;378-2432
0;179.2;283.3;285.4;5.8;415;362-4159
0;177.4;240.3;237.3;12;408;363-7979
0;115.6;167.8;141.8;12.6;408;334-9818
0;237.3;176.7;263.4;14.2;408;352-5787
0;181.5;187;220.3;10.5;415;332-3617
0;51.5;164;169.4;9.5;408;327-9957
19;155.7;185.4;192.7;8.2;408;338-7527
23;245;265;239.7;14.9;510;348-8711
0;131.7;163.1;201.1;10.7;415;421-3226
0;111.1;313.4;215.7;10.5;415;391-4358
9;88.5;324.8;79.9;8.2;510;379-2523
44;116;150.1;246.8;12;408;419-2369
0;155.5;133.1;253.1;9.1;510;382-1227
30;106.5;225.7;188.6;5.7;408;409-5749
31;175.2;199.2;219.8;13.2;510;362-7951
0;154.7;177.8;172.9;5.9;408;415-3537
34;247.2;225.5;186.3;6.1;510;373-3959
32;218.4;236.7;192.2;13.2;415;358-1346
24;227.5;234.9;166.4;9;415;381-8422
30;185;249.5;157.8;7.4;408;360-9005
0;186.8;253.4;273.1;12.3;408;344-5967
0;158.8;211.8;198.1;10.3;415;396-6390
0;208.7;212.8;178.1;8.5;415;346-5036
0;185.9;212;282.3;11.3;408;328-7252
0;222.5;169.7;264.3;9;415;360-1745
0;201.1;170.7;237.4;11.6;415;358-2046
17;167.9;243.7;211.9;9.1;415;344-6935
0;239.1;243.5;230.9;10.9;408;401-9665
0;175.7;211.8;137.9;9.2;510;399-5291
29;111.2;263.5;224.7;9;415;409-6588
0;87.7;214.8;201.3;10.8;415;358-5721
0;244.1;246.9;200;7.2;415;414-7446
27;165;127.3;284.4;7.7;415;329-9517
27;127.4;103.3;164.2;9.1;408;415-9553
0;194.8;292.7;224.6;5.5;415;413-3177
0;54.7;256.1;176.6;11.1;415;347-5113
27;283.4;224.1;241.3;14.4;510;330-2662
0;258;246.5;173.2;10.9;408;330-5824
0;90.5;211.7;194.9;9.3;510;411-1261
0;235.6;115.9;185.4;16.2;415;329-8788
0;142.5;231.4;131.2;10;408;333-7869
0;54;179.3;247.2;10.2;408;399-4800
0;214.8;131;216.9;9.4;415;402-2072
0;251.4;196.6;192;11;510;403-6187
0;139;250.7;286.2;6.1;408;355-2872
0;117.3;208.7;203.4;14.4;415;386-2970
0;264;132.2;177.7;10.6;415;389-6081
0;82.6;204;224.2;9.1;408;348-7556
28;175.8;253.6;128.5;11.4;415;334-9163
0;220.4;211.2;259.3;13.6;408;411-4293
0;217;152.3;134.3;11.8;408;375-5562
25;129;290;177.1;11.6;415;386-3823
0;150.5;152.9;215.9;3.5;408;364-6445
42;193.3;263.3;214.4;11.1;415;383-2251
0;189.5;103.8;180.6;10.8;415;351-3169
33;137.8;235.5;268.1;11;415;413-6380
0;129.3;142.7;258.3;12.3;510;380-9674
0;115.6;213.6;218.4;10.7;510;345-2319
23;221.9;254.7;250.5;7.2;415;377-5441
0;263.7;186.5;195.3;18.3;415;358-3692
0;61.3;194.4;143.1;11.4;408;400-5831
0;183.8;164.7;111;10.1;408;357-5995
0;167.4;143.8;140.1;10.3;415;391-2159
27;154.1;195.3;276.7;13.2;510;398-5954
0;252;170.2;209.2;5.7;408;385-6175
0;163.1;291.7;96.4;11.2;408;334-2961
0;198.3;187;133.5;16.6;415;405-4303
0;324.7;236.4;187.6;13.1;415;406-4100
0;128.3;215.3;143.7;14.3;510;352-4401
0;187.9;200.5;202.6;10.2;510;347-1473
0;129.2;214.1;214.9;10.3;510;347-2016
0;125.5;128.9;251.9;6.3;415;388-8948
26;257.2;224.3;204;12.6;510;402-5509
0;124.6;146.4;169.4;10.5;415;367-2598
0;175.1;216.9;243.7;9.9;408;370-5001
0;124.3;173.4;256.3;7.5;415;332-3693
0;271.6;156;136.3;11.6;415;403-9766
0;219.9;143.3;130.6;11.7;510;363-2407
33;183.3;201.4;177.4;10.4;415;395-9214
0;101.1;214.4;179.5;10.3;408;351-8894
0;203.3;228.9;222.2;14.3;408;406-5003
35;175.4;190;138.7;10.5;415;398-1332
0;266;214.6;306.2;14.2;415;363-8033
41;171.6;136.1;183.4;10.8;415;333-1012
0;78.7;225.6;150.4;14;510;391-6260
20;211.9;215.1;238.5;9.4;510;336-1353
0;63.7;195.8;210.1;10;415;365-5629
0;173.4;213.7;141.5;11.5;415;349-4397
0;237.7;207.1;182.2;4.5;415;380-3910
0;225.9;162.8;272.1;10.1;415;354-7820
32;173;209.4;231.1;12.2;415;338-9952
0;224.9;143.8;198.9;8;415;405-1821
0;237.7;181.5;185.7;7.7;510;329-8669
0;137;217;182.1;10;415;328-8808
0;142.5;176.1;189.6;8.2;510;409-3018
0;142.4;126.2;274.2;4.6;408;421-5994
21;147;197.3;267.4;8.7;415;354-4448
0;220.3;188.6;278.4;10.6;510;352-5081
0;149.2;260.7;201;8.1;415;401-7803
0;204.4;137.5;226;10;415;420-6052
0;216.8;207.3;228.6;5.6;408;352-6084
28;308;247.8;152.9;7.4;510;388-8583
0;58;67.5;185.9;11.5;415;415-3158
0;173.2;236.2;240.2;11.8;415;402-9304
19;210.3;241.8;215.7;13.1;415;341-1916
24;58.9;305.5;158.9;12.1;408;381-2745
0;236.8;167.1;280.2;9.7;415;402-5014
0;228.9;160.7;203.1;12.5;415;399-8846
32;90;276.3;185.2;8.6;408;328-9267
0;146.7;106.2;197.7;11.1;408;348-7224
0;237.3;154;237;11.2;408;336-2190
0;162.8;229.6;332.7;13.6;415;376-4705
20;186.9;256.3;334.7;8.9;415;381-4076
0;86.1;259.8;148;9.1;415;348-8464
0;212.3;215.4;186.8;11.3;408;412-7020
0;151;120.6;152.8;9.2;415;386-8432
0;158.6;130.4;229.8;6.9;408;337-1802
0;296;226.4;246.8;12.3;510;366-1084
32;212.3;251.5;208.7;6.6;510;352-4182
0;234.4;179.3;285.5;10.4;415;368-5628
0;176.8;187.5;196.8;6.5;510;333-8996
19;157.3;257.7;190.4;9.6;415;353-2557
26;146.6;172.8;173.8;10;415;356-8621
0;260.5;102.4;129.7;9.8;415;354-6942
